OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
6177;20854;648828.3806;6863481.606;648825.480064022;6863484.36043116;3;null;8;29;751082901;49;null;RUE;FRANCOIS IER;R;CB202;Chaussures Homme;1;0;null;0;null;6;Champs Elysées-Montaigne
6145;20742;648891.4015;6863485.6456;648891.4015;6863485.6456;3;null;8;29;751082903;58;null;RUE;PIERRE CHARRON;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6146;20743;648891.4015;6863485.6456;648888.229362018;6863483.20889308;3;null;8;29;751082903;58;null;RUE;PIERRE CHARRON;R;CC202;Parfumerie - Produits de beauté;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6156;20775;648847.7701;6863493.2454;648853.576938871;6863487.74261686;3;null;8;29;751082903;54;null;RUE;FRANCOIS IER;R;CC301;Opticien;1;0;null;0;null;6;Champs Elysées-Montaigne
6155;20774;648847.7701;6863493.2454;648850.673519435;6863490.49400843;3;null;8;29;751082903;54;null;RUE;FRANCOIS IER;R;CB104;Prêt-à-porter Femme;1;0;null;0;null;6;Champs Elysées-Montaigne
6176;20853;648828.3806;6863481.606;648828.3806;6863481.606;3;null;8;29;751082901;49;null;RUE;FRANCOIS IER;A;CB301;Joaillerie;1;0;null;0;null;6;Champs Elysées-Montaigne
6178;20855;648828.3806;6863481.606;648822.579528045;6863487.11486233;3;null;8;29;751082901;49;null;RUE;FRANCOIS IER;R;CB105;Prêt-à-porter Homme;2;0;null;0;null;6;Champs Elysées-Montaigne
6157;20776;648832.0749;6863508.3769;648832.0749;6863508.3769;3;null;8;29;751082903;56;null;RUE;FRANCOIS IER;R;CB301;Joaillerie;1;0;null;0;null;6;Champs Elysées-Montaigne
6179;20856;648806.2417;6863502.9834;648806.2417;6863502.9834;3;null;8;29;751082901;51;null;RUE;FRANCOIS IER;R;CB301;Joaillerie;2;0;null;0;null;6;Champs Elysées-Montaigne
6387;21938;648980.3273;6863832.7591;648980.3273;6863832.7591;3;null;8;30;751083004;12;null;RUE;BERRI;A;CC202;Parfumerie - Produits de beauté;1;0;null;0;null;0;null
6390;21941;648995.5938;6863845.5811;648992.549910157;6863842.98596327;3;null;8;30;751083004;14;null;RUE;BERRI;R;CB105;Prêt-à-porter Homme;1;0;null;0;null;0;null
6456;22269;649243.479;6863737.0407;649233.393335186;6863730.53844153;3;null;8;30;751083004;91;null;RUE;LA BOETIE;R;CE507;Jeux de hasard et d'argent;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6386;21932;649155.814;6863733.3669;649159.421631824;6863731.63918688;3;null;8;30;751083004;50;null;RUE;PONTHIEU;R;CE403;Téléphonie discount et accesoires (pas d'enseigne particulière);1;0;null;1;PCA;6;Champs Elysées-Montaigne
6457;22271;649233.4448;6863730.6889;649233.4448;6863730.6889;3;null;8;30;751083004;93;null;RUE;LA BOETIE;R;CE508;Vente de cigarettes électroniques;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6381;21921;649216.898;6863734.3056;649216.898;6863734.3056;3;null;8;30;751083004;114;null;RUE;LA BOETIE;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6380;21919;649236.3359;6863746.5716;649239.700811207;6863748.73432341;3;null;8;30;751083004;110;null;RUE;LA BOETIE;R;CE507;Jeux de hasard et d'argent;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6382;21922;649216.898;6863734.3056;649220.262156052;6863736.46949788;3;null;8;30;751083004;114;null;RUE;LA BOETIE;R;CB302;Horlogerie - Bijouterie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6455;22267;649243.479;6863737.0407;649240.117111729;6863734.87328051;3;null;8;30;751083004;91;null;RUE;LA BOETIE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6392;21955;649025.0533;6863797.6552;649025.0533;6863797.6552;3;null;8;30;751083004;66;null;RUE;PONTHIEU;R;CG201;Garage;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6388;21939;648980.3273;6863832.7591;648974.243146065;6863827.56457684;3;null;8;30;751083004;12;null;RUE;BERRI;R;CB302;Horlogerie - Bijouterie;1;0;null;0;null;0;null
6403;22027;648992.678;6863676.3369;648992.678;6863676.3369;3;null;8;30;751083003;74;null;AV;CHAMPS ELYSEES;CC;CE406;Vente d'appareils photos;1;32;GALERIE DU CLARIDGE;2;PCA - PRCA;6;Champs Elysées-Montaigne
6461;22288;649212.8497;6863705.3816;649212.8497;6863705.3816;3;null;8;30;751083004;42;null;RUE;PONTHIEU;R;CE508;Vente de cigarettes électroniques;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6385;21926;649184.1888;6863719.4829;649184.1888;6863719.4829;3;null;8;30;751083004;44;null;RUE;PONTHIEU;R;CC301;Opticien;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6383;21923;649202.9141;6863725.4809;649202.9141;6863725.4809;3;null;8;30;751083004;116;null;RUE;LA BOETIE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6459;22274;649209.4618;6863715.539;649209.4618;6863715.539;3;null;8;30;751083004;99;null;RUE;LA BOETIE;R;CB107;Prêt-à-porter Mixte;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6441;22163;649156.6839;6863696.3506;649156.6839;6863696.3506;3;null;8;30;751083003;120;null;RUE;LA BOETIE;R;CE504;Bimbeloterie - Articles souvenirs;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6458;22272;649233.4448;6863730.6889;649230.083290435;6863728.52089321;3;null;8;30;751083004;93;null;RUE;LA BOETIE;R;CD205;Vente de vaisselle - Ustensiles ménagers - Art de la table;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6444;22180;649130.4002;6863728.023;649126.794077366;6863729.75386093;3;null;8;30;751083003;47;null;RUE;PONTHIEU;R;CF201;Fleuriste;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6384;21925;649202.9141;6863725.4809;649209.644677118;6863729.80517238;3;null;8;30;751083004;116;null;RUE;LA BOETIE;A;CC101;Pharmacie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6419;22074;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB104;Prêt-à-porter Femme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6416;22067;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB204;Chaussures Mixte;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6428;22086;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB107;Prêt-à-porter Mixte;2;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
19040;92322;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CE504;Bimbeloterie - Articles souvenirs;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6418;22073;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB202;Chaussures Homme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6409;22056;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB201;Chaussures Femme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6410;22057;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB105;Prêt-à-porter Homme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6414;22064;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB104;Prêt-à-porter Femme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6431;22107;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB104;Prêt-à-porter Femme;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6408;22055;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CE504;Bimbeloterie - Articles souvenirs;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6407;22054;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB205;Maroquinerie - Articles de voyages;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6413;22062;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CE504;Bimbeloterie - Articles souvenirs;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6411;22058;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB104;Prêt-à-porter Femme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6415;22066;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CE504;Bimbeloterie - Articles souvenirs;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6427;22085;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB303;Montres;3;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6426;22083;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB105;Prêt-à-porter Homme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6425;22082;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB205;Maroquinerie - Articles de voyages;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6412;22061;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CD302;Spécialiste Radio - TV - Hi-Fi;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6405;22052;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CC202;Parfumerie - Produits de beauté;2;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6424;22081;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB302;Horlogerie - Bijouterie;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6420;22075;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB202;Chaussures Homme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
19041;92323;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CE504;Bimbeloterie - Articles souvenirs;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6422;22079;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CD202;Linge de maison;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6423;22080;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CC301;Opticien;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6421;22078;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB302;Horlogerie - Bijouterie;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6417;22072;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CE503;Vente de jouets et jeux;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6406;22053;648972.557;6863686.2515;648972.557;6863686.2515;3;null;8;30;751083003;76;null;AV;CHAMPS ELYSEES;CC;CB201;Chaussures Femme;1;33;GALERIE DES ARCADES;2;PCA - PRCA;6;Champs Elysées-Montaigne
6325;21677;648788.9297;6863777.1127;648799.718899199;6863771.85977885;3;null;8;30;751083005;104;null;AV;CHAMPS ELYSEES;R;CB303;Montres;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6324;21676;648788.9297;6863777.1127;648792.526099733;6863775.36172628;3;null;8;30;751083005;104;null;AV;CHAMPS ELYSEES;R;CC301;Opticien;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6323;21674;648788.9297;6863777.1127;648788.9297;6863777.1127;3;null;8;30;751083005;104;null;AV;CHAMPS ELYSEES;R;CC202;Parfumerie - Produits de beauté;2;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6305;21513;648741.2014;6863800.3698;648741.2014;6863800.3698;3;null;8;30;751083005;114;null;AV;CHAMPS ELYSEES;R;CE104;Kiosque à journaux;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6327;21682;648786.3711;6863809.4041;648786.3711;6863809.4041;3;null;8;30;751083005;2;null;RUE;WASHINGTON;R;CE508;Vente de cigarettes électroniques;1;0;null;0;null;0;null
6304;21511;648741.2014;6863800.3698;648741.2014;6863800.3698;3;null;8;30;751083005;114;null;AV;CHAMPS ELYSEES;A;CE407;Vente de matériel informatique;3;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6328;21686;648811.0821;6863833.5069;648808.242833312;6863830.68935414;3;null;8;30;751083005;10;null;RUE;WASHINGTON;R;CC101;Pharmacie;1;0;null;0;null;0;null
6309;21573;648788.6072;6863829.3463;648791.452361458;6863832.15789319;3;null;8;30;751083005;5;null;RUE;WASHINGTON;R;CE501;Tabac;1;0;null;0;null;0;null
6310;21577;648799.2982;6863839.7277;648802.144833155;6863842.53780314;3;null;8;30;751083005;7;null;RUE;WASHINGTON;R;CE407;Vente de matériel informatique;1;0;null;0;null;0;null
6437;22124;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB304;Bijouterie fantaisie - Accessoire de mode;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
18676;90233;648749.1958;6863715.4129;648749.1958;6863715.4129;3;null;8;29;751082906;99;null;AV;CHAMPS ELYSEES;R;CE104;Kiosque à journaux;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6429;22100;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB107;Prêt-à-porter Mixte;3;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6170;20833;648761.9651;6863709.1149;648761.9651;6863709.1149;3;null;8;29;751082906;97;null;AV;CHAMPS ELYSEES;R;CC202;Parfumerie - Produits de beauté;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6440;22160;648890.3851;6863726.7573;648904.795057224;6863719.80365831;3;null;8;30;751083003;92;null;AV;CHAMPS ELYSEES;A;CB104;Prêt-à-porter Femme;3;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6438;22157;648890.3851;6863726.7573;648897.590078612;6863723.28047915;3;null;8;30;751083003;92;null;AV;CHAMPS ELYSEES;R;CC301;Opticien;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6439;22158;648890.3851;6863726.7573;648901.192567918;6863721.54206873;3;null;8;30;751083003;92;null;AV;CHAMPS ELYSEES;R;CB104;Prêt-à-porter Femme;2;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6322;21672;648822.5606;6863760.3838;648829.754009294;6863756.88310539;3;null;8;30;751083005;102;null;AV;CHAMPS ELYSEES;R;CC202;Parfumerie - Produits de beauté;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6326;21679;648788.9297;6863777.1127;648803.315298932;6863770.10880513;3;null;8;30;751083005;104;null;AV;CHAMPS ELYSEES;A;CB303;Montres;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6432;22110;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB107;Prêt-à-porter Mixte;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
18356;88080;648788.4258;6863696.0571;648784.819073272;6863697.78670178;3;null;8;29;751082906;93;null;AV;CHAMPS ELYSEES;R;CB107;Prêt-à-porter Mixte;2;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6168;20830;648788.4258;6863696.0571;648781.212346545;6863699.51630356;3;null;8;29;751082906;93;null;AV;CHAMPS ELYSEES;R;CB107;Prêt-à-porter Mixte;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6436;22121;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CE504;Bimbeloterie - Articles souvenirs;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6167;20829;648788.4258;6863696.0571;648788.4258;6863696.0571;3;null;8;29;751082906;93;null;AV;CHAMPS ELYSEES;R;CB303;Montres;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6430;22105;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB302;Horlogerie - Bijouterie;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6433;22115;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CC101;Pharmacie;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6434;22116;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB111;Sport - Habillement et chaussures;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6435;22117;648935.5218;6863704.505;648935.5218;6863704.505;3;null;8;30;751083003;84;null;AV;CHAMPS ELYSEES;CC;CB107;Prêt-à-porter Mixte;1;34;GALERIE DES CHAMPS;2;PCA - PRCA;6;Champs Elysées-Montaigne
6851;23520;649981.8452;6863566.3388;649981.8452;6863566.3388;3;null;8;31;751083105;70;null;RUE;FAUBOURG SAINT HONORE;CI;CC202;Parfumerie - Produits de beauté;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6853;23522;649969.6747;6863576.7689;649972.734835405;6863574.19293973;3;null;8;31;751083105;72;null;RUE;FAUBOURG SAINT HONORE;R;CB301;Joaillerie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
19743;97594;650038.7445;6863520.9304;650041.983438322;6863518.58321476;3;null;8;31;751083105;62;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6835;23476;650058.8323;6863519.8348;650058.8323;6863519.8348;3;null;8;31;751083105;2;null;RUE;AGUESSEAU;R;CB204;Chaussures Mixte;1;0;null;0;null;0;null
6847;23512;650038.7445;6863520.9304;650038.7445;6863520.9304;3;null;8;31;751083105;62;null;RUE;FAUBOURG SAINT HONORE;A;CD103;Vente de meubles salon et chambre;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6573;22718;649993.5642;6863533.8955;649993.5642;6863533.8955;3;null;8;31;751083101;43;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6574;22719;649993.5642;6863533.8955;649990.381460099;6863536.3183427;3;null;8;31;751083101;43;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;2;0;null;1;PCA;1;Saint Honoré-Vendôme
6849;23514;650010.5816;6863542.0477;650013.731062515;6863539.58175477;3;null;8;31;751083105;66;null;RUE;FAUBOURG SAINT HONORE;R;CB304;Bijouterie fantaisie - Accessoire de mode;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6850;23518;649995.8836;6863554.331;649998.943735405;6863551.75503973;3;null;8;31;751083105;68;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6848;23513;650010.5816;6863542.0477;650010.5816;6863542.0477;3;null;8;31;751083105;66;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
18854;90928;649981.8452;6863566.3388;649981.8452;6863566.3388;3;null;8;31;751083105;70;null;RUE;FAUBOURG SAINT HONORE;R;CB301;Joaillerie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6839;23488;650109.5451;6863480.8183;650109.5451;6863480.8183;3;null;8;31;751083105;52;null;RUE;FAUBOURG SAINT HONORE;R;CB204;Chaussures Mixte;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6838;23486;650128.3736;6863471.2103;650128.3736;6863471.2103;3;null;8;31;751083105;48;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6841;23490;650095.8794;6863488.124;650099.423243348;6863486.26895975;3;null;8;31;751083105;54;null;RUE;FAUBOURG SAINT HONORE;R;CB107;Prêt-à-porter Mixte;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6846;23498;650056.4851;6863508.7176;650056.4851;6863508.7176;3;null;8;31;751083105;60;null;RUE;FAUBOURG SAINT HONORE;A;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6840;23489;650095.8794;6863488.124;650095.8794;6863488.124;3;null;8;31;751083105;54;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6844;23494;650080.8981;6863496.1987;650080.8981;6863496.1987;3;null;8;31;751083105;56;null;RUE;FAUBOURG SAINT HONORE;R;CB107;Prêt-à-porter Mixte;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6843;23493;650095.8794;6863488.124;650095.8794;6863488.124;3;null;8;31;751083105;54;null;RUE;FAUBOURG SAINT HONORE;CI;CB101;Haute couture - Créateurs;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6842;23492;650095.8794;6863488.124;650095.8794;6863488.124;3;null;8;31;751083105;54;null;RUE;FAUBOURG SAINT HONORE;CI;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6845;23495;650066.083;6863504.061;650069.625871605;6863502.20410453;3;null;8;31;751083105;58;null;RUE;FAUBOURG SAINT HONORE;R;CB107;Prêt-à-porter Mixte;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6548;22678;649625.5107;6863598.6426;649625.5107;6863598.6426;3;null;8;31;751083102;10;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6863;23537;649912.3899;6863626.1775;649915.44057387;6863623.59034153;3;null;8;31;751083104;84;null;RUE;FAUBOURG SAINT HONORE;R;CB203;Chaussures Enfant;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6860;23534;649925.1933;6863615.129;649925.1933;6863615.129;3;null;8;31;751083104;82;null;RUE;FAUBOURG SAINT HONORE;A;CD201;Equipement du foyer généraliste;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6861;23535;649925.1933;6863615.129;649928.243069713;6863612.54077576;3;null;8;31;751083104;82;null;RUE;FAUBOURG SAINT HONORE;R;CB106;Prêt-à-porter Enfant;1;0;null;1;PCA;1;Saint Honoré-Vendôme
19598;96761;649575.0674;6863602.3108;649575.0674;6863602.3108;3;null;8;30;751083004;17;null;AV;MATIGNON;R;CB303;Montres;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6550;22681;649642.276;6863628.4969;649640.345926777;6863624.99335646;3;null;8;31;751083102;14;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6862;23536;649912.3899;6863626.1775;649912.3899;6863626.1775;3;null;8;31;751083104;84;null;RUE;FAUBOURG SAINT HONORE;R;CB201;Chaussures Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6549;22680;649642.276;6863628.4969;649642.276;6863628.4969;3;null;8;31;751083102;14;null;AV;MATIGNON;R;CD401;Antiquités;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6864;23539;649904.8961;6863632.6453;649904.8961;6863632.6453;3;null;8;31;751083104;86;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6468;22334;649517.4728;6863558.2201;649520.626131968;6863560.68109522;3;null;8;30;751083004;9;null;AV;MATIGNON;R;CD402;Salle des ventes;2;0;null;1;PCA;6;Champs Elysées-Montaigne
6575;22721;649956.6808;6863566.055;649956.6808;6863566.055;3;null;8;31;751083101;49;null;RUE;FAUBOURG SAINT HONORE;R;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6546;22675;649598.4353;6863566.9769;649598.4353;6863566.9769;3;null;8;31;751083102;4;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
19152;93615;649491.112;6863567.0722;649491.112;6863567.0722;3;null;8;30;751083004;4;null;RUE;PONTHIEU;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6547;22676;649610.0295;6863576.0706;649610.0295;6863576.0706;3;null;8;31;751083102;6;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6576;22723;649956.6808;6863566.055;649953.686365259;6863568.70704837;3;null;8;31;751083101;49;null;RUE;FAUBOURG SAINT HONORE;A;CD103;Vente de meubles salon et chambre;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6852;23521;649969.6747;6863576.7689;649969.6747;6863576.7689;3;null;8;31;751083105;72;null;RUE;FAUBOURG SAINT HONORE;R;CB301;Joaillerie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6855;23525;649949.1192;6863594.3693;649949.1192;6863594.3693;3;null;8;31;751083105;76;null;RUE;FAUBOURG SAINT HONORE;R;CD402;Salle des ventes;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6854;23524;649959.7638;6863585.253;649962.823485329;6863582.67650515;3;null;8;31;751083105;74;null;RUE;FAUBOURG SAINT HONORE;R;CB101;Haute couture - Créateurs;1;0;null;1;PCA;1;Saint Honoré-Vendôme
